Student_Number,First_Name,Last_Name,Status,Current_Track,Current_Year_Entry_Date,Current_Year_Exit_Date,Grade_Level,School,Membership,Present,Absent,Tardies,Special_Education_Program
2790,First1790,Last1790,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,112,0,0,0
2791,First1791,Last1791,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,108,4,0,0
2792,First1792,Last1792,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,76,36,0,0
2793,First1793,Last1793,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,111,1,0,0
2794,First1794,Last1794,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,112,0,0,0
2795,First1795,Last1795,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,108,4,0,0
2796,First1796,Last1796,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,111,1,0,0
2797,First1797,Last1797,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,98,14,0,0
2798,First1798,Last1798,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,101.5,10.5,0,1
2799,First1799,Last1799,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,107,5,0,0
2800,First1800,Last1800,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,111,1,0,0
2801,First1801,Last1801,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,69,43,0,0
2802,First1802,Last1802,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,110,2,0,0
2803,First1803,Last1803,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,110,2,0,0
2804,First1804,Last1804,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,102,10,0,0
2805,First1805,Last1805,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,110,2,0,0
2806,First1806,Last1806,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,109,3,0,0
2807,First1807,Last1807,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,105,7,0,0
2808,First1808,Last1808,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,108,4,0,0
2809,First1809,Last1809,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,68,44,0,0
2810,First1810,Last1810,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,88,24,0,0
2811,First1811,Last1811,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,95,17,0,1
2812,First1812,Last1812,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,107,5,0,0
2813,First1813,Last1813,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,88,24,0,0
2814,First1814,Last1814,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,99,13,0,0
2815,First1815,Last1815,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,96,16,0,0
2816,First1816,Last1816,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,111,1,0,0
2817,First1817,Last1817,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,109,3,0,0
2818,First1818,Last1818,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,99,13,0,0
2819,First1819,Last1819,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,106,6,0,0
2820,First1820,Last1820,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,110,2,0,0
2821,First1821,Last1821,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,110,2,0,0
2822,First1822,Last1822,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,105.5,6.5,0,0
2823,First1823,Last1823,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,93,19,0,0
2824,First1824,Last1824,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,108,4,0,0
2825,First1825,Last1825,Active,B,9/14/2020,6/4/2021,0,KIPP Columbus Primary,99,77,22,0,0
2826,First1826,Last1826,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,108,4,0,0
2827,First1827,Last1827,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,101,11,0,0
2828,First1828,Last1828,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,100,12,0,0
2829,First1829,Last1829,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,107,5,0,0
2830,First1830,Last1830,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,111,1,0,0
2831,First1831,Last1831,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,95.5,16.5,0,0
2832,First1832,Last1832,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,108,4,0,0
2833,First1833,Last1833,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,107,5,0,1
2834,First1834,Last1834,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,87,25,0,1
2835,First1835,Last1835,Inactive,,8/24/2020,8/2/2020,1,KIPP Columbus Primary,0,0,0,0,0
2836,First1836,Last1836,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,101,11,0,0
2837,First1837,Last1837,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,92,20,0,0
2838,First1838,Last1838,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,94,18,0,0
2839,First1839,Last1839,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,112,0,0,0
2840,First1840,Last1840,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,104,8,0,0
2841,First1841,Last1841,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,111,1,0,0
2842,First1842,Last1842,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,111,1,0,0
2843,First1843,Last1843,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,111,1,0,0
2844,First1844,Last1844,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,0,112,0,0
2845,First1845,Last1845,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,109,3,0,0
2846,First1846,Last1846,Inactive,,8/24/2020,9/4/2020,0,KIPP Columbus Primary,9,8,1,0,0
2847,First1847,Last1847,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,103,9,0,0
2848,First1848,Last1848,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,102,10,0,0
2849,First1849,Last1849,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,108,4,0,0
2850,First1850,Last1850,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,109.5,2.5,0,0
2851,First1851,Last1851,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,112,0,0,0
2852,First1852,Last1852,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,112,0,0,0
2853,First1853,Last1853,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,102,10,0,0
2854,First1854,Last1854,Active,C,2/1/2021,6/4/2021,1,KIPP Columbus Primary,24,24,0,0,0
2855,First1855,Last1855,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,109,3,0,0
2856,First1856,Last1856,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,87,25,0,1
2857,First1857,Last1857,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,96,16,0,0
2858,First1858,Last1858,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,93,19,0,0
2859,First1859,Last1859,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,109,3,0,0
2860,First1860,Last1860,Active,A,8/27/2020,6/4/2021,0,KIPP Columbus Primary,109,93,16,0,0
2861,First1861,Last1861,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,0,112,0,0
2862,First1862,Last1862,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,104,8,0,0
2863,First1863,Last1863,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,104,8,0,0
2864,First1864,Last1864,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,110,2,0,0
2865,First1865,Last1865,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,95,17,0,0
2866,First1866,Last1866,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,0,112,0,0
2867,First1867,Last1867,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,101,11,0,0
2868,First1868,Last1868,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,111,1,0,0
2869,First1869,Last1869,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,110,2,0,0
2870,First1870,Last1870,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,110,2,0,0
2871,First1871,Last1871,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,111,1,0,0
2872,First1872,Last1872,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,112,0,0,0
2873,First1873,Last1873,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,107,5,0,0
2874,First1874,Last1874,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,110,2,0,0
2875,First1875,Last1875,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,88,24,0,0
2876,First1876,Last1876,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,105,7,0,0
2877,First1877,Last1877,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,110,2,0,0
2878,First1878,Last1878,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,93,19,0,0
2879,First1879,Last1879,Inactive,,9/21/2020,1/8/2021,1,KIPP Columbus Primary,55,54,1,0,0
2880,First1880,Last1880,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,107,5,0,0
2881,First1881,Last1881,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,112,0,0,0
2882,First1882,Last1882,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,103,9,0,0
2883,First1883,Last1883,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,111.5,0.5,0,0
2884,First1884,Last1884,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,96,16,0,1
2885,First1885,Last1885,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,106,6,0,0
2886,First1886,Last1886,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,84,28,0,0
2887,First1887,Last1887,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,97,15,0,0
2888,First1888,Last1888,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,112,0,0,0
2889,First1889,Last1889,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,93,19,0,0
2890,First1890,Last1890,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,110,2,0,0
2891,First1891,Last1891,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,109,3,0,0
2892,First1892,Last1892,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,106,6,0,0
2893,First1893,Last1893,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,97,15,0,0
2894,First1894,Last1894,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,99,13,0,0
2895,First1895,Last1895,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,82.5,29.5,0,0
2896,First1896,Last1896,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,109,3,0,0
2897,First1897,Last1897,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,97,15,0,0
2898,First1898,Last1898,Inactive,,8/24/2020,10/26/2020,1,KIPP Columbus Primary,36,35,1,0,0
2899,First1899,Last1899,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,105,7,0,0
2900,First1900,Last1900,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,106,6,0,1
2901,First1901,Last1901,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,107,5,0,0
2902,First1902,Last1902,Active,B,8/27/2020,6/4/2021,0,KIPP Columbus Primary,109,82,27,0,0
2903,First1903,Last1903,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,96,16,0,1
2904,First1904,Last1904,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,110,2,0,1
2905,First1905,Last1905,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,101,11,0,1
2906,First1906,Last1906,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,96,16,0,0
2907,First1907,Last1907,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,96,16,0,0
2908,First1908,Last1908,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,105,7,0,0
2909,First1909,Last1909,Unknown,,8/24/2020,8/2/2020,0,KIPP Columbus Primary,0,0,0,0,1
2910,First1910,Last1910,Inactive,,8/24/2020,10/2/2020,1,KIPP Columbus Primary,27,19,8,0,0
2911,First1911,Last1911,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,108,4,0,0
2912,First1912,Last1912,Inactive,,8/24/2020,8/26/2020,1,KIPP Columbus Primary,2,2,0,0,0
2913,First1913,Last1913,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,110,2,0,0
2914,First1914,Last1914,Inactive,,8/24/2020,5/30/2020,1,KIPP Columbus Primary,0,0,0,0,0
2915,First1915,Last1915,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,112,0,0,0
2916,First1916,Last1916,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,112,0,0,0
2917,First1917,Last1917,Inactive,,8/24/2020,9/1/2020,0,KIPP Columbus Primary,6,6,0,0,0
2918,First1918,Last1918,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,112,0,0,0
2919,First1919,Last1919,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,111,1,0,0
2920,First1920,Last1920,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,110,2,0,0
2921,First1921,Last1921,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,112,0,0,1
2922,First1922,Last1922,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,108,4,0,0
2923,First1923,Last1923,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,103,9,0,0
2924,First1924,Last1924,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,108,4,0,0
2925,First1925,Last1925,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,106,6,0,0
2926,First1926,Last1926,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,96,16,0,0
2927,First1927,Last1927,Active,B,9/21/2020,6/4/2021,0,KIPP Columbus Primary,94,82,12,0,0
2928,First1928,Last1928,Active,B,9/21/2020,6/4/2021,0,KIPP Columbus Primary,94,81,13,0,0
2929,First1929,Last1929,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,108,4,0,0
2930,First1930,Last1930,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,98,14,0,0
2931,First1931,Last1931,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,112,0,0,0
2932,First1932,Last1932,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,107,5,0,0
2933,First1933,Last1933,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,93,19,0,0
2934,First1934,Last1934,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,94,18,0,1
2935,First1935,Last1935,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,109,3,0,0
2936,First1936,Last1936,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,108,4,0,0
2937,First1937,Last1937,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,96,16,0,0
2938,First1938,Last1938,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,94,18,0,0
2939,First1939,Last1939,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,109,3,0,0
2940,First1940,Last1940,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,110,2,0,0
2941,First1941,Last1941,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,112,0,0,0
2942,First1942,Last1942,Inactive,,8/24/2020,8/24/2020,0,KIPP Columbus Primary,0,0,0,0,0
2943,First1943,Last1943,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,109,3,0,0
2944,First1944,Last1944,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,106,6,0,0
2945,First1945,Last1945,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,104,8,0,0
2946,First1946,Last1946,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,105,7,0,0
2947,First1947,Last1947,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,109,3,0,0
2948,First1948,Last1948,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,111,1,0,0
2949,First1949,Last1949,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,75,37,0,0
2950,First1950,Last1950,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,104,8,0,0
2951,First1951,Last1951,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,103,9,0,0
2952,First1952,Last1952,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,106,6,0,0
2953,First1953,Last1953,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,105,7,0,0
2954,First1954,Last1954,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,103,9,0,0
2955,First1955,Last1955,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,112,0,0,0
2956,First1956,Last1956,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,107,5,0,0
2957,First1957,Last1957,Inactive,,8/24/2020,5/30/2020,1,KIPP Columbus Primary,0,0,0,0,0
2958,First1958,Last1958,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,111,1,0,0
2959,First1959,Last1959,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,112,0,0,0
2960,First1960,Last1960,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,112,0,0,0
2961,First1961,Last1961,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,84,28,0,0
2962,First1962,Last1962,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,87,25,0,0
2963,First1963,Last1963,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,104,8,0,1
2964,First1964,Last1964,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,109,3,0,0
2965,First1965,Last1965,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,95,17,0,0
2966,First1966,Last1966,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,82,30,0,0
2967,First1967,Last1967,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,104,8,0,0
2968,First1968,Last1968,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,107,5,0,0
2969,First1969,Last1969,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,110,2,0,0
2970,First1970,Last1970,Active,A,8/28/2020,6/4/2021,0,KIPP Columbus Primary,108,98,10,0,0
2971,First1971,Last1971,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,112,0,0,0
2972,First1972,Last1972,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,108,4,0,0
2973,First1973,Last1973,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,101,11,0,0
2974,First1974,Last1974,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,107,5,0,0
2975,First1975,Last1975,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,106,6,0,0
2976,First1976,Last1976,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,0,112,0,0
2977,First1977,Last1977,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,93,19,0,0
2978,First1978,Last1978,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,68,44,0,0
2979,First1979,Last1979,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,110,2,0,0
2980,First1980,Last1980,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,111,1,0,0
2981,First1981,Last1981,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,76,36,0,0
2982,First1982,Last1982,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,110,2,0,1
2983,First1983,Last1983,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,101,11,0,0
2984,First1984,Last1984,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,109,3,0,0
2985,First1985,Last1985,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,112,0,0,0
2986,First1986,Last1986,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,93,19,0,0
2987,First1987,Last1987,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,109,3,0,0
2988,First1988,Last1988,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,109,3,0,0
2989,First1989,Last1989,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,90,22,0,0
2990,First1990,Last1990,Active,A,12/7/2020,6/4/2021,0,KIPP Columbus Primary,52,41,11,0,0
2991,First1991,Last1991,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,96,16,0,0
2992,First1992,Last1992,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,96,16,0,0
2993,First1993,Last1993,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,109,3,0,0
2994,First1994,Last1994,Inactive,,8/24/2020,8/2/2020,0,KIPP Columbus Primary,0,0,0,0,0
2995,First1995,Last1995,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,104,8,0,0
2996,First1996,Last1996,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,87,25,0,1
2997,First1997,Last1997,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,103,9,0,0
2998,First1998,Last1998,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,87,25,0,0
2999,First1999,Last1999,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,109,3,0,0
3000,First2000,Last2000,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,92,20,0,0
3001,First2001,Last2001,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,100,12,0,0
3002,First2002,Last2002,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,109,3,0,0
3003,First2003,Last2003,Inactive,,8/24/2020,11/13/2020,1,KIPP Columbus Primary,49,20,29,0,0
3004,First2004,Last2004,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,109,3,0,0
3005,First2005,Last2005,Inactive,,8/24/2020,7/2/2020,1,KIPP Columbus Primary,0,0,0,0,0
3006,First2006,Last2006,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,98,14,0,0
3007,First2007,Last2007,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,85,27,0,0
3008,First2008,Last2008,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,108,4,0,0
3009,First2009,Last2009,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,110,2,0,0
3010,First2010,Last2010,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,109,3,0,0
3011,First2011,Last2011,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,92,20,0,1
3012,First2012,Last2012,Inactive,,9/14/2020,9/23/2020,0,KIPP Columbus Primary,7,4,3,0,0
3013,First2013,Last2013,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,110,2,0,0
3014,First2014,Last2014,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,102,10,0,0
3015,First2015,Last2015,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,108,4,0,0
3016,First2016,Last2016,Unknown,,8/24/2020,8/2/2020,0,KIPP Columbus Primary,0,0,0,0,0
3017,First2017,Last2017,Active,C,9/14/2020,6/4/2021,0,KIPP Columbus Primary,99,94,5,0,0
3018,First2018,Last2018,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,97,15,0,0
3019,First2019,Last2019,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,105,7,0,0
3020,First2020,Last2020,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,94,18,0,0
3021,First2021,Last2021,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,100,12,0,0
3022,First2022,Last2022,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,100,12,0,0
3023,First2023,Last2023,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,104,8,0,0
3024,First2024,Last2024,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,64,48,0,0
3025,First2025,Last2025,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,110,2,0,0
3026,First2026,Last2026,Active,A,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,86,26,0,0
3027,First2027,Last2027,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,112,0,0,0
3028,First2028,Last2028,Active,A,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,82,30,0,0
3029,First2029,Last2029,Active,B,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,112,0,0,0
3030,First2030,Last2030,Active,C,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,107,5,0,0
3031,First2031,Last2031,Active,B,8/24/2020,6/4/2021,0,KIPP Columbus Primary,112,110,2,0,0
3032,First2032,Last2032,Active,C,8/24/2020,6/4/2021,1,KIPP Columbus Primary,112,107,5,0,0
